2017-06-27
2016-11-06	713.52
2016-11-05	705.43
2016-11-04	700.93
2016-11-03	724.42
2016-11-02	726.38
2016-11-01	721.59
2016-10-31	700.06
2016-10-30	707.52
2016-10-29	708.61
2016-10-28	687.62
2016-10-27	683.42
2016-10-26	663.91
2016-10-25	653.76
2016-10-24	649.29
2016-10-23	652.12
2016-10-22	639.70
2016-10-21	629.77
2016-10-20	628.55
2016-10-19	632.65
2016-10-18	637.51
2016-10-17	639.74
2016-10-16	641.70
2016-10-15	639.10
2016-10-14	636.92
2016-10-13	636.64
2016-10-12	640.28
2016-10-11	633.44
2016-10-10	617.66
2016-10-09	618.25
2016-10-08	618.95
2016-10-07	615.07
2016-10-06	612.58
2016-10-05	611.68
2016-10-04	610.68
2016-10-03	613.37
2016-10-02	612.84
2016-10-01	613.99
2016-09-30	606.24
2016-09-29	605.49
2016-09-28	604.73
2016-09-27	605.13
2016-09-26	605.25
2016-09-25	602.32
2016-09-24	603.88
2016-09-23	599.28
2016-09-22	596.88
2016-09-21	597.85
2016-09-20	608.82
2016-09-19	610.04
2016-09-18	609.06
2016-09-17	607.59
2016-09-16	606.86
2016-09-15	608.03
2016-09-14	609.59
2016-09-13	608.03
2016-09-12	607.20
2016-09-11	620.97
2016-09-10	623.44
2016-09-09	622.94
2016-09-08	623.09
2016-09-07	613.24
2016-09-06	608.93
2016-09-05	607.56
2016-09-04	606.49
2016-09-03	580.49
2016-09-02	573.38
2016-09-01	571.60
2016-08-31	572.53
2016-08-30	575.06
2016-08-29	574.14
2016-08-28	572.37
2016-08-27	574.22
2016-08-26	577.74
2016-08-25	575.37
2016-08-24	579.76
2016-08-23	583.23
2016-08-22	582.57
2016-08-21	581.98
2016-08-20	578.35
2016-08-19	574.88
2016-08-18	575.14
2016-08-17	576.59
2016-08-16	572.91
2016-08-15	568.03
2016-08-14	571.95
2016-08-13	586.16
2016-08-12	587.82
2016-08-11	589.03
2016-08-10	593.54
2016-08-09	588.43
2016-08-08	592.02
2016-08-07	595.25
2016-08-06	590.53
2016-08-05	582.63
2016-08-04	587.03
2016-08-03	573.15
2016-08-02	511.90
2016-08-01	602.34
2016-07-31	630.23
2016-07-30	656.06
2016-07-29	657.29
2016-07-28	657.14
2016-07-27	656.81
2016-07-26	656.77
2016-07-25	657.71
2016-07-24	660.62
2016-07-23	658.10
2016-07-22	653.28
2016-07-21	667.65
2016-07-20	667.51
2016-07-19	673.81
2016-07-18	675.85
2016-07-17	679.28
2016-07-16	666.37
2016-07-15	667.91
2016-07-14	661.54
2016-07-13	660.53
2016-07-12	671.61
2016-07-11	651.21
2016-07-10	652.02
2016-07-09	658.61
2016-07-08	665.45
2016-07-07	640.65
2016-07-06	677.63
2016-07-05	669.32
2016-07-04	679.54
2016-07-03	666.93
2016-07-02	702.12
2016-07-01	680.66
2016-06-30	672.80
2016-06-29	638.28
2016-06-28	651.79
2016-06-27	647.79
2016-06-26	652.55
2016-06-25	681.02
2016-06-24	666.78
2016-06-23	597.21
2016-06-22	653.84
2016-06-21	681.47
2016-06-20	751.39
2016-06-19	759.23
2016-06-18	756.32
2016-06-17	753.41
2016-06-16	743.23
2016-06-15	685.55
2016-06-14	687.54
2016-06-13	692.17
2016-06-12	642.92
2016-06-11	586.42
2016-06-10	577.85
2016-06-09	579.23
2016-06-08	580.26
2016-06-07	582.87
2016-06-06	583.14
2016-06-05	578.02
2016-06-04	576.83
2016-06-03	555.42
2016-06-02	536.26
2016-06-01	533.57
2016-05-31	533.70
2016-05-30	531.41
2016-05-29	521.82
2016-05-28	496.07
2016-05-27	470.50
2016-05-26	452.19
2016-05-25	449.91
2016-05-24	446.46
2016-05-23	443.74
2016-05-22	444.66
2016-05-21	445.60
2016-05-20	443.03
2016-05-19	450.70
2016-05-18	456.25
2016-05-17	455.61
2016-05-16	458.62
2016-05-15	460.34
2016-05-14	457.87
2016-05-13	456.21
2016-05-12	452.55
2016-05-11	455.73
2016-05-10	457.60
2016-05-09	461.90
2016-05-08	461.11
2016-05-07	461.47
2016-05-06	454.17
2016-05-05	449.43
2016-05-04	449.58
2016-05-03	448.76
2016-05-02	449.24
2016-05-01	455.33
2016-04-30	456.00
2016-04-29	452.87
2016-04-28	446.50
2016-04-27	461.95
2016-04-26	468.42
2016-04-25	464.31
2016-04-24	459.18
2016-04-23	450.03
2016-04-22	448.35
2016-04-21	445.71
2016-04-20	439.03
2016-04-19	431.22
2016-04-18	430.60
2016-04-17	432.72
2016-04-16	432.42
2016-04-15	428.74
2016-04-14	425.84
2016-04-13	426.62
2016-04-12	426.77
2016-04-11	422.62
2016-04-10	421.92
2016-04-09	418.46
2016-04-08	422.28
2016-04-07	421.49
2016-04-06	422.04
2016-04-05	421.55
2016-04-04	419.44
2016-04-03	419.70
2016-04-02	419.49
2016-04-01	416.25
2016-03-31	415.23
2016-03-30	413.27
2016-03-29	418.37
2016-03-28	422.78
2016-03-27	419.87
2016-03-26	416.55
2016-03-25	414.84
2016-03-24	415.79
2016-03-23	417.11
2016-03-22	415.75
2016-03-21	409.61
2016-03-20	411.48
2016-03-19	408.54
2016-03-18	412.90
2016-03-17	418.19
2016-03-16	415.04
2016-03-15	415.20
2016-03-14	413.71
2016-03-13	413.11
2016-03-12	413.76
2016-03-11	418.74
2016-03-10	413.52
2016-03-09	411.37
2016-03-08	412.02
2016-03-07	407.43
2016-03-06	401.82
2016-03-05	398.44
2016-03-04	417.49
2016-03-03	418.32
2016-03-02	430.93
2016-03-01	433.62
2016-02-29	436.19
2016-02-28	429.68
2016-02-27	432.11
2016-02-26	423.37
2016-02-25	422.99
2016-02-24	421.14
2016-02-23	426.91
2016-02-22	436.23
2016-02-21	438.13
2016-02-20	431.15
2016-02-19	419.56
2016-02-18	419.68
2016-02-17	414.18
2016-02-16	403.10
2016-02-15	402.38
2016-02-14	399.11
2016-02-13	388.42
2016-02-12	380.02
2016-02-11	375.45
2016-02-10	376.13
2016-02-09	371.98
2016-02-08	376.09
2016-02-07	376.57
2016-02-06	375.85
2016-02-05	385.98
2016-02-04	377.23
2016-02-03	371.07
2016-02-02	372.88
2016-02-01	373.12
2016-01-31	379.69
2016-01-30	379.20
2016-01-29	376.84
2016-01-28	384.35
2016-01-27	394.35
2016-01-26	393.23
2016-01-25	396.20
2016-01-24	396.87
2016-01-23	390.07
2016-01-22	394.17
2016-01-21	413.31
2016-01-20	391.16
2016-01-19	381.19
2016-01-18	380.44
2016-01-17	384.11
2016-01-16	371.20
2016-01-15	400.05
2016-01-14	431.94
2016-01-13	431.39
2016-01-12	447.12
2016-01-11	448.97
2016-01-10	446.77
2016-01-09	452.01
2016-01-08	456.35
2016-01-07	449.95
2016-01-06	431.95
2016-01-05	433.37
2016-01-04	433.62
2016-01-03	431.40
2016-01-02	435.06
2016-01-01	433.28
2015-12-31	427.19
2015-12-30	430.23
2015-12-29	425.43
2015-12-28	425.32
2015-12-27	422.54
2015-12-26	434.10
2015-12-25	455.57
2015-12-24	455.09
2015-12-23	438.92
2015-12-22	437.20
2015-12-21	436.51
2015-12-20	452.47
2015-12-19	462.52
2015-12-18	459.22
2015-12-17	453.57
2015-12-16	455.49
2015-12-15	457.13
2015-12-14	441.52
2015-12-13	436.30
2015-12-12	433.44
2015-12-11	432.88
2015-12-10	415.38
2015-12-09	415.62
2015-12-08	395.07
2015-12-07	392.18
2015-12-06	392.07
2015-12-05	375.23
2015-12-04	361.10
2015-12-03	362.75
2015-12-02	355.98
2015-12-01	367.73
2015-11-30	376.35
2015-11-29	360.54
2015-11-28	355.23
2015-11-27	356.20
2015-11-26	342.90
2015-11-25	323.80
2015-11-24	321.56
2015-11-23	323.59
2015-11-22	324.49
2015-11-21	324.77
2015-11-20	320.41
2015-11-19	331.45
2015-11-18	334.38
2015-11-17	335.73
2015-11-16	323.91
2015-11-15	330.70
2015-11-14	334.66
2015-11-13	334.60
2015-11-12	328.57
2015-11-11	316.13
2015-11-10	365.57
2015-11-09	375.35
2015-11-08	383.21
2015-11-07	383.99
2015-11-06	372.62
2015-11-05	399.88
2015-11-04	450.32
2015-11-03	386.58
2015-11-02	339.13
2015-11-01	319.49
2015-10-31	323.95
2015-10-30	326.64
2015-10-29	310.48
2015-10-28	302.03
2015-10-27	292.80
2015-10-26	285.09
2015-10-25	290.27
2015-10-24	281.06
2015-10-23	277.96
2015-10-22	273.13
2015-10-21	269.20
2015-10-20	267.88
2015-10-19	265.17
2015-10-18	268.60
2015-10-17	269.56
2015-10-16	260.27
2015-10-15	255.03
2015-10-14	252.19
2015-10-13	248.60
2015-10-12	247.64
2015-10-11	246.83
2015-10-10	245.14
2015-10-09	244.03
2015-10-08	244.39
2015-10-07	245.74
2015-10-06	243.80
2015-10-05	239.47
2015-10-04	239.77
2015-10-03	239.31
2015-10-02	238.49
2015-10-01	238.10
2015-09-30	237.54
2015-09-29	238.76
2015-09-28	238.17
2015-09-27	234.06
2015-09-26	235.13
2015-09-25	236.01
2015-09-24	232.79
2015-09-23	231.15
2015-09-22	229.76
2015-09-21	228.99
2015-09-20	232.61
2015-09-19	232.98
2015-09-18	233.48
2015-09-17	231.35
2015-09-16	229.42
2015-09-15	231.27
2015-09-14	231.08
2015-09-13	233.75
2015-09-12	239.14
2015-09-11	240.57
2015-09-10	239.07
2015-09-09	241.23
2015-09-08	243.84
2015-09-07	241.03
2015-09-06	240.77
2015-09-05	233.08
2015-09-04	229.90
2015-09-03	228.24
2015-09-02	227.83
2015-09-01	228.90
2015-08-31	229.55
2015-08-30	229.39
2015-08-29	230.62
2015-08-28	228.44
2015-08-27	226.52
2015-08-26	226.25
2015-08-25	216.01
2015-08-24	220.90
2015-08-23	230.37
2015-08-22	230.64
2015-08-21	234.51
2015-08-20	233.65
2015-08-19	232.71
2015-08-18	254.05
2015-08-17	258.60
2015-08-16	260.10
2015-08-15	266.39
2015-08-14	265.75
2015-08-13	265.15
2015-08-12	269.14
2015-08-11	266.77
2015-08-10	265.86
2015-08-09	265.09
2015-08-08	274.00
2015-08-07	279.52
2015-08-06	280.35
2015-08-05	283.71
2015-08-04	284.52
2015-08-03	283.15
2015-08-02	280.53
2015-08-01	281.26
2015-07-31	285.79
2015-07-30	288.63
2015-07-29	292.06
2015-07-28	296.10
2015-07-27	291.63
2015-07-26	291.41
2015-07-25	289.16
2015-07-24	283.49
2015-07-23	277.64
2015-07-22	276.99
2015-07-21	279.73
2015-07-20	277.58
2015-07-19	276.84
2015-07-18	279.07
2015-07-17	277.88
2015-07-16	282.64
2015-07-15	291.24
2015-07-14	290.83
2015-07-13	295.38
2015-07-12	305.61
2015-07-11	291.97
2015-07-10	281.24
2015-07-09	270.29
2015-07-08	269.17
2015-07-07	268.47
2015-07-06	272.59
2015-07-05	264.01
2015-07-04	257.13
2015-07-03	255.28
2015-07-02	257.24
2015-07-01	259.56
2015-06-30	263.04
2015-06-29	253.43
2015-06-28	250.01
2015-06-27	245.82
2015-06-26	242.01
2015-06-25	241.86
2015-06-24	242.61
2015-06-23	245.33
2015-06-22	246.19
2015-06-21	244.60
2015-06-20	243.93
2015-06-19	248.75
2015-06-18	249.27
2015-06-17	251.61
2015-06-16	242.28
2015-06-15	235.86
2015-06-14	233.90
2015-06-13	230.78
2015-06-12	230.06
2015-06-11	229.75
2015-06-10	229.16
2015-06-09	229.99
2015-06-08	226.43
2015-06-07	224.75
2015-06-06	225.02
2015-06-05	224.83
2015-06-04	225.34
2015-06-03	226.06
2015-06-02	224.65
2015-06-01	227.49
2015-05-31	232.59
2015-05-30	234.16
2015-05-29	236.85
2015-05-28	237.38
2015-05-27	237.70
2015-05-26	237.60
2015-05-25	238.88
2015-05-24	240.14
2015-05-23	239.78
2015-05-22	237.68
2015-05-21	235.59
2015-05-20	233.93
2015-05-19	233.51
2015-05-18	236.54
2015-05-17	237.38
2015-05-16	237.36
2015-05-15	237.95
2015-05-14	237.29
2015-05-13	242.81
2015-05-12	242.21
2015-05-11	242.19
2015-05-10	242.25
2015-05-09	243.45
2015-05-08	240.34
2015-05-07	232.53
2015-05-06	234.99
2015-05-05	235.99
2015-05-04	240.63
2015-05-03	239.73
2015-05-02	235.31
2015-05-01	235.97
2015-04-30	231.76
2015-04-29	225.04
2015-04-28	225.51
2015-04-27	222.16
2015-04-26	220.34
2015-04-25	229.64
2015-04-24	232.47
2015-04-23	234.93
2015-04-22	236.04
2015-04-21	227.19
2015-04-20	225.13
2015-04-19	224.73
2015-04-18	223.47
2015-04-17	225.04
2015-04-16	227.82
2015-04-15	222.32
2015-04-14	221.64
2015-04-13	233.85
2015-04-12	237.62
2015-04-11	237.02
2015-04-10	239.08
2015-04-09	244.90
2015-04-08	250.47
2015-04-07	255.68
2015-04-06	259.32
2015-04-05	255.95
2015-04-04	253.89
2015-04-03	254.90
2015-04-02	249.40
2015-04-01	244.92
2015-03-31	246.60
2015-03-30	246.37
2015-03-29	246.51
2015-03-28	252.43
2015-03-27	248.87
2015-03-26	250.08
2015-03-25	246.03
2015-03-24	249.36
2015-03-23	269.23
2015-03-22	263.08
2015-03-21	261.36
2015-03-20	263.27
2015-03-19	259.88
2015-03-18	275.56
2015-03-17	290.68
2015-03-16	292.80
2015-03-15	286.37
2015-03-14	285.33
2015-03-13	291.44
2015-03-12	295.29
2015-03-11	294.83
2015-03-10	295.12
2015-03-09	282.72
2015-03-08	275.72
2015-03-07	274.09
2015-03-06	273.93
2015-03-05	271.18
2015-03-04	279.98
2015-03-03	276.77
2015-03-02	263.78
2015-03-01	252.80
2015-02-28	253.76
2015-02-27	251.17
2015-02-26	237.38
2015-02-25	238.93
2015-02-24	239.48
2015-02-23	237.69
2015-02-22	242.76
2015-02-21	245.95
2015-02-20	244.79
2015-02-19	239.11
2015-02-18	240.93
2015-02-17	239.35
2015-02-16	235.22
2015-02-15	250.16
2015-02-14	247.08
2015-02-13	233.31
2015-02-12	221.30
2015-02-11	222.09
2015-02-10	219.07
2015-02-09	221.79
2015-02-08	225.96
2015-02-07	226.90
2015-02-06	220.52
2015-02-05	223.20
2015-02-04	226.17
2015-02-03	237.34
2015-02-02	227.18
2015-02-01	219.92
2015-01-31	229.54
2015-01-30	234.50
2015-01-29	233.76
2015-01-28	253.59
2015-01-27	260.50
2015-01-26	283.45
2015-01-25	249.36
2015-01-24	238.30
2015-01-23	230.30
2015-01-22	233.24
2015-01-21	215.66
2015-01-20	211.49
2015-01-19	212.55
2015-01-18	206.27
2015-01-17	201.43
2015-01-16	212.32
2015-01-15	207.55
2015-01-14	198.96
2015-01-13	239.94
2015-01-12	270.93
2015-01-11	275.07
2015-01-10	281.64
2015-01-09	285.92
2015-01-08	290.66
2015-01-07	289.45
2015-01-06	277.93
2015-01-05	272.45
2015-01-04	275.77
2015-01-03	303.94
2015-01-02	315.27
2015-01-01	316.23
2014-12-31	314.42
2014-12-30	313.27
2014-12-29	315.73
2014-12-28	316.20
2014-12-27	319.46
2014-12-26	324.11
2014-12-25	320.07
2014-12-24	330.30
2014-12-23	333.58
2014-12-22	328.56
2014-12-21	325.14
2014-12-20	325.14
2014-12-19	312.99
2014-12-18	314.76
2014-12-17	325.33
2014-12-16	338.51
2014-12-15	351.97
2014-12-14	352.14
2014-12-13	350.29
2014-12-12	353.61
2014-12-11	354.08
2014-12-10	350.70
2014-12-09	353.61
2014-12-08	370.06
2014-12-07	375.84
2014-12-06	374.72
2014-12-05	371.67
2014-12-04	374.21
2014-12-03	378.75
2014-12-02	379.59
2014-12-01	378.43
2014-11-30	376.86
2014-11-29	378.00
2014-11-28	369.51
2014-11-27	371.24
2014-11-26	372.16
2014-11-25	383.23
2014-11-24	375.50
2014-11-23	360.04
2014-11-22	358.40
2014-11-21	353.06
2014-11-20	366.43
2014-11-19	379.37
2014-11-18	382.40
2014-11-17	398.19
2014-11-16	384.89
2014-11-15	387.37
2014-11-14	397.89
2014-11-13	426.88
2014-11-12	396.32
2014-11-11	367.73
2014-11-10	367.12
2014-11-09	351.80
2014-11-08	343.87
2014-11-07	345.90
2014-11-06	342.88
2014-11-05	337.80
2014-11-04	326.85
2014-11-03	328.88
2014-11-02	325.03
2014-11-01	330.12
2014-10-31	342.67
2014-10-30	339.63
2014-10-29	346.64
2014-10-28	354.61
2014-10-27	354.25
2014-10-26	352.86
2014-10-25	350.40
2014-10-24	357.88
2014-10-23	368.58
2014-10-22	384.84
2014-10-21	385.39
2014-10-20	383.79
2014-10-19	389.89
2014-10-18	385.34
2014-10-17	380.38
2014-10-16	387.10
2014-10-15	395.16
2014-10-14	403.67
2014-10-13	380.10
2014-10-12	364.01
2014-10-11	360.00
2014-10-10	363.80
2014-10-09	363.36
2014-10-08	340.19
2014-10-07	329.70
2014-10-06	323.73
2014-10-05	315.65
2014-10-04	347.85
2014-10-03	369.38
2014-10-02	379.66
2014-10-01	385.80
2014-09-30	380.40
2014-09-29	378.43
2014-09-28	392.80
2014-09-27	403.57
2014-09-26	406.00
2014-09-25	412.39
2014-09-24	429.58
2014-09-23	409.79
2014-09-22	402.72
2014-09-21	403.98
2014-09-20	412.13
2014-09-19	406.70
2014-09-18	438.53
2014-09-17	456.59
2014-09-16	469.12
2014-09-15	475.68
2014-09-14	477.02
2014-09-13	475.29
2014-09-12	472.69
2014-09-11	475.77
2014-09-10	480.65
2014-09-09	467.02
2014-09-08	469.08
2014-09-07	480.42
2014-09-06	480.85
2014-09-05	484.19
2014-09-04	481.62
2014-09-03	475.92
2014-09-02	478.06
2014-09-01	480.33
2014-08-31	490.22
2014-08-30	503.91
2014-08-29	507.91
2014-08-28	510.34
2014-08-27	516.39
2014-08-26	509.10
2014-08-25	503.19
2014-08-24	504.14
2014-08-23	504.54
2014-08-22	514.23
2014-08-21	522.33
2014-08-20	493.93
2014-08-19	480.46
2014-08-18	478.64
2014-08-17	505.50
2014-08-16	503.35
2014-08-15	508.42
2014-08-14	519.89
2014-08-13	552.45
2014-08-12	568.70
2014-08-11	585.00
2014-08-10	589.55
2014-08-09	588.04
2014-08-08	590.54
2014-08-07	584.52
2014-08-06	581.73
2014-08-05	583.40
2014-08-04	588.16
2014-08-03	585.53
2014-08-02	593.11
2014-08-01	593.33
2014-07-31	575.53
2014-07-30	576.20
2014-07-29	584.62
2014-07-28	584.93
2014-07-27	595.46
2014-07-26	595.53
2014-07-25	601.96
2014-07-24	610.74
2014-07-23	620.94
2014-07-22	622.66
2014-07-21	621.30
2014-07-20	625.16
2014-07-19	629.25
2014-07-18	625.26
2014-07-17	619.40
2014-07-16	620.22
2014-07-15	623.43
2014-07-14	624.50
2014-07-13	633.42
2014-07-12	635.03
2014-07-11	625.54
2014-07-10	618.28
2014-07-09	624.24
2014-07-08	623.81
2014-07-07	628.09
2014-07-06	633.86
2014-07-05	631.42
2014-07-04	638.42
2014-07-03	647.63
2014-07-02	648.38
2014-07-01	649.23
2014-06-30	622.08
2014-06-29	597.11
2014-06-28	598.09
2014-06-27	585.44
